"CHART","VAR","SEXF","AGEGRP","L","M","S","P3","P5","P10","P25","P50","P75","P90","P95","P97"
"CDC","HTCM",1,"[187,188)",0.91761471,162.343864,0.039893644,150.2013879,151.7203255,154.0616446,157.9804176,162.343864,166.7169951,170.6610542,173.025023,174.5616886
"CDC","HTCM",1,"[188,189)",0.922045055,162.3939652,0.039876087,150.2510113,151.7702407,154.1118775,158.0308292,162.3939652,166.7662599,170.7091243,173.0721808,174.6081757
"CDC","HTCM",1,"[189,190)",0.926647697,162.4413513,0.039860185,150.2975443,151.8171212,154.1591564,158.0784088,162.4413513,166.8129074,170.7546494,173.1168298,174.6521747
"CDC","HTCM",1,"[190,191)",0.931386217,162.4862071,0.039845754,150.3412298,151.8612008,154.2037023,158.1233583,162.4862071,166.8571093,170.7977929,173.1591301,174.6938442
"CDC","HTCM",1,"[191,192)",0.93622842,162.5287029,0.039832629,150.3822898,151.9026934,154.2457175,158.1658633,162.5287029,166.8990246,170.8387064,173.1992303,174.7333314
"CDC","HTCM",1,"[192,193)",0.941145943,162.5689958,0.039820663,150.4209266,151.9417942,154.2853872,158.2060942,162.5689958,166.9388003,170.8775306,173.2372685,174.7707732
"CDC","HTCM",1,"[193,194)",0.94611388,162.6072309,0.039809725,150.4573249,151.9786817,154.3228809,158.2442076,162.6072309,166.9765723,170.914396,173.2733728,174.8062967
"CDC","HTCM",1,"[194,195)",0.95111043,162.6435418,0.0397997,150.4916531,152.013519,154.3583538,158.2803474,162.6435418,167.0124668,170.9494236,173.3076624,174.8400201
"CDC","HTCM",1,"[195,196)",0.956116576,162.6780519,0.039790485,150.524065,152.0464549,154.3919483,158.3146459,162.6780519,167.0466004,170.9827258,173.3402478,174.8720532
"CDC","HTCM",1,"[196,197)",0.961115792,162.7108751,0.039781991,150.5547008,152.0776257,154.4237944,158.3472249,162.7108751,167.0790811,171.014407,173.3712319,174.902498
"CDC","HTCM",1,"[197,198)",0.966093766,162.7421168,0.039774136,150.5836887,152.1071558,154.4540118,158.3781962,162.7421168,167.110009,171.0445641,173.4007102,174.9314494
"CDC","HTCM",1,"[198,199)",0.971038162,162.7718741,0.03976685,150.6111457,152.1351593,154.4827098,158.407663,162.7718741,167.1394771,171.0732871,173.4287717,174.9589959
"CDC","HTCM",1,"[199,200)",0.975938391,162.8002371,0.03976007,150.6371789,152.1617405,154.509989,158.4357202,162.8002371,167.1675715,171.1006598,173.455499,174.9852197
"CDC","HTCM",1,"[200,201)",0.980785418,162.8272889,0.039753741,150.661886,152.1869949,154.5359417,158.4624554,162.8272889,167.1943721,171.1267599,173.4809691,175.0101973
"CDC","HTCM",1,"[201,202)",0.985571579,162.8531067,0.039747815,150.6853568,152.2110102,154.5606528,158.4879492,162.8531067,167.2199532,171.1516601,173.5052538,175.034
"CDC","HTCM",1,"[202,203)",0.99029042,162.8777619,0.039742249,150.7076733,152.2338667,154.5842002,158.5122763,162.8777619,167.244384,171.1754277,173.5284198,175.0566944
"CDC","HTCM",1,"[203,204)",0.994936555,162.9013208,0.039737004,150.7289106,152.2556383,154.6066558,158.5355056,162.9013208,167.2677286,171.1981258,173.5505296,175.0783424
"CDC","HTCM",1,"[204,205)",0.999505539,162.9238449,0.039732048,150.749138,152.2763929,154.6280858,158.5577008,162.9238449,167.2900467,171.2198128,173.5716411,175.099002
"CDC","HTCM",1,"[205,206)",1.003993753,162.9453912,0.039727352,150.7684187,152.296193,154.6485512,158.578921,162.9453912,167.3113942,171.2405436,173.5918087,175.1187272
"CDC","HTCM",1,"[206,207)",1.0083983,162.9660131,0.03972289,150.7868111,152.3150959,154.6681084,158.5992207,162.9660131,167.3318229,171.2603693,173.6110831,175.1375685
"CDC","HTCM",1,"[207,208)",1.012716921,162.9857599,0.03971864,150.8043689,152.3331548,154.6868095,158.6186507,162.9857599,167.3513812,171.2793375,173.6295117,175.155573
"CDC","HTCM",1,"[208,209)",1.016947912,163.0046776,0.039714581,150.8211416,152.3504187,154.7047027,158.6372582,163.0046776,167.3701145,171.2974929,173.6471389,175.1727851
"CDC","HTCM",1,"[209,210)",1.021090055,163.0228094,0.039710697,150.8371748,152.3669327,154.7218327,158.6550869,163.0228094,167.388065,171.3148774,173.6640061,175.1892459
"CDC","HTCM",1,"[210,211)",1.025142554,163.0401953,0.039706971,150.8525106,152.3827387,154.7382408,158.6721776,163.0401953,167.4052723,171.33153,173.6801522,175.2049944
"CDC","HTCM",1,"[211,212)",1.029104983,163.0568727,0.039703391,150.8671882,152.3978755,154.7539655,158.6885682,163.0568727,167.4217734,171.3474874,173.6956138,175.2200667
"CDC","HTCM",1,"[212,213)",1.032977233,163.0728768,0.039699945,150.8812435,152.412379,154.7690427,158.7042942,163.0728768,167.437603,171.362784,173.710425,175.2344971
"CDC","HTCM",1,"[213,214)",1.036759475,163.0882404,0.039696623,150.8947102,152.4262827,154.7835054,158.7193886,163.0882404,167.4527938,171.3774521,173.7246179,175.2483174
"CDC","HTCM",1,"[214,215)",1.040452117,163.1029943,0.039693415,150.9076191,152.4396177,154.7973849,158.7338824,163.1029943,167.4673763,171.3915221,173.7382228,175.2615577
"CDC","HTCM",1,"[215,216)",1.044055774,163.1171673,0.039690313,150.9199994,152.4524128,154.81071,158.7478045,163.1171673,167.4813792,171.4050225,173.751268,175.2742464
"CDC","HTCM",1,"[216,217)",1.047571238,163.1307866,0.039687311,150.9318778,152.464695,154.8235077,158.7611821,163.1307866,167.4948296,171.4179802,173.7637802,175.2864101
"CDC","HTCM",1,"[217,218)",1.050999451,163.1438776,0.039684402,150.9432795,152.4764895,154.8358035,158.7740404,163.1438776,167.5077529,171.4304205,173.7757847,175.2980736
"CDC","HTCM",1,"[218,219)",1.054341482,163.1564644,0.039681581,150.9542279,152.4878198,154.8476208,158.7864036,163.1564644,167.520173,171.4423671,173.787305,175.3092608
"CDC","HTCM",1,"[219,220)",1.057598512,163.1685697,0.039678842,150.9647448,152.498708,154.8589821,158.798294,163.1685697,167.5321128,171.4538427,173.7983636,175.3199938
"CDC","HTCM",1,"[220,221)",1.060771808,163.1802146,0.039676182,150.9748507,152.5091747,154.8699082,158.8097328,163.1802146,167.5435933,171.4648684,173.8089816,175.3302936
"CDC","HTCM",1,"[221,222)",1.063862715,163.1914194,0.039673596,150.9845649,152.5192393,154.8804186,158.8207399,163.1914194,167.554635,171.4754644,173.8191789,175.3401801
"CDC","HTCM",1,"[222,223)",1.066872639,163.202203,0.039671082,150.9939053,152.52892,154.8905318,158.8313341,163.202203,167.5652567,171.4856495,173.8289744,175.349672
"CDC","HTCM",1,"[223,224)",1.069803036,163.2125835,0.039668635,151.0028889,152.5382338,154.9002654,158.8415332,163.2125835,167.5754766,171.4954418,173.8383858,175.358787
"CDC","HTCM",1,"[224,225)",1.072655401,163.2225779,0.039666254,151.0115315,152.5471971,154.9096356,158.851354,163.2225779,167.5853118,171.5048583,173.8474302,175.367542
"CDC","HTCM",1,"[225,226)",1.075431258,163.2322024,0.039663936,151.0198482,152.5558248,154.9186579,158.8608124,163.2322024,167.5947785,171.5139151,173.8561235,175.3759527
"CDC","HTCM",1,"[226,227)",1.078132156,163.2414722,0.039661679,151.0278532,152.5641315,154.9273472,158.8699234,163.2414722,167.6038921,171.5226274,173.8644808,175.3840343
"CDC","HTCM",1,"[227,228)",1.080759655,163.2504019,0.039659481,151.0355596,152.5721307,154.9357171,158.8787012,163.2504019,167.6126671,171.5310098,173.8725166,175.391801
"CDC","HTCM",1,"[228,229)",1.083315329,163.2590052,0.039657339,151.0429803,152.5798353,154.9437809,158.8871595,163.2590052,167.6211174,171.5390761,173.8802445,175.3992664
"CDC","HTCM",1,"[229,230)",1.085800751,163.2672954,0.039655252,151.0501271,152.5872574,154.9515511,158.8953111,163.2672954,167.6292563,171.5468394,173.8876774,175.4064433
"CDC","HTCM",1,"[230,231)",1.088217496,163.2752848,0.039653218,151.0570114,152.5944085,154.9590395,158.9031682,163.2752848,167.6370963,171.5543121,173.8948277,175.4133439
"CDC","HTCM",1,"[231,232)",1.090567133,163.2829854,0.039651237,151.0636438,152.6012996,154.9662574,158.9107425,163.2829854,167.6446494,171.561506,173.9017071,175.4199799
"CDC","HTCM",1,"[232,233)",1.092851222,163.2904086,0.039649306,151.0700346,152.6079412,154.9732154,158.918045,163.2904086,167.6519269,171.5684326,173.9083268,175.4263623
"CDC","HTCM",1,"[233,234)",1.095071313,163.297565,0.039647424,151.0761934,152.6143431,154.9799237,158.9250863,163.297565,167.6589397,171.5751024,173.9146973,175.4325015
"CDC","HTCM",1,"[234,235)",1.097228939,163.304465,0.039645591,151.0821295,152.6205147,154.9863922,158.9318765,163.304465,167.6656981,171.5815258,173.9208289,175.4384076
"CDC","HTCM",1,"[235,236)",1.099325619,163.3111185,0.039643804,151.0878515,152.626465,154.9926299,158.9384252,163.3111185,167.6722121,171.5877126,173.9267311,175.4440902
"CDC","HTCM",1,"[236,237)",1.101362852,163.3175349,0.039642063,151.0933679,152.6322026,154.9986458,158.9447416,163.3175349,167.678491,171.5936721,173.9324132,175.4495583
"CDC","HTCM",1,"[237,238)",1.103342119,163.3237231,0.039640367,151.0986866,152.6377356,155.0044483,158.9508345,163.3237231,167.684544,171.5994132,173.9378839,175.4548206
"CDC","HTCM",1,"[238,239)",1.105264876,163.3296918,0.039638715,151.1038152,152.6430718,155.0100454,158.9567122,163.3296918,167.6903797,171.6049444,173.9431517,175.4598853
"CDC","HTCM",1,"[239,240)",1.107132561,163.3354491,0.039637105,151.1087609,152.6482187,155.0154449,158.9623829,163.3354491,167.6960062,171.6102738,173.9482244,175.4647604
"CDC","BMI",0,"[24,25)",-1.982373595,16.54777487,0.080127429,14.50347667,14.71929257,15.07117474,15.71962876,16.54777487,17.52129279,18.56110634,19.27889813,19.79194014
"CDC","BMI",0,"[25,26)",-1.924100169,16.49442763,0.079233994,14.46882381,14.68360841,15.03335725,15.67634464,16.49442763,17.45135039,18.46729593,19.16465965,19.66102345
"CDC","BMI",0,"[26,27)",-1.86549793,16.44259552,0.078389356,14.43459737,14.64843329,14.99619505,15.634035,16.44259552,17.38383656,18.37736191,19.05567423,19.5365754
"CDC","BMI",0,"[27,28)",-1.807261899,16.3922434,0.077593501,14.40082828,14.61378626,14.95969047,15.5926798,16.3922434,17.3187102,18.29125345,18.9518675,19.41848805
"CDC","BMI",0,"[28,29)",-1.750118905,16.34333654,0.076846462,14.36754718,14.57968578,14.92384514,15.55225853,16.34333654,17.2559313,18.20892041,18.85316529,19.30665411
"CDC","BMI",0,"[29,30)",-1.69481584,16.29584097,0.076148308,14.33478414,14.54614966,14.88866003,15.51275057,16.29584097,17.19546093,18.1303131,18.75949359,19.20096691
"CDC","BMI",0,"[30,31)",-1.642106779,16.24972371,0.075499126,14.30256837,14.51319492,14.85413557,15.47413549,16.24972371,17.13726129,18.05538214,18.67077841,19.10132056
"CDC","BMI",0,"[31,32)",-1.592744414,16.20495268,0.074898994,14.27092833,14.48083795,14.82027189,15.43639319,16.20495268,17.0812953,17.98407812,18.58694589,19.00761051
"CDC","BMI",0,"[32,33)",-1.547442391,16.16149871,0.074347997,14.23988971,14.44909329,14.7870687,15.39950521,16.16149871,17.02752831,17.91635198,18.50792131,18.91973125
"CDC","BMI",0,"[33,34)",-1.506902601,16.11933258,0.073846139,14.2094782,14.41797561,14.7545259,15.36345335,16.11933258,16.97592485,17.85215384,18.43363072,18.83758072
"CDC","BMI",0,"[34,35)",-1.471770047,16.07842758,0.07339337,14.17971698,14.38749811,14.72264343,15.32822125,16.07842758,16.92645101,17.79143359,18.3639996,18.76105711
"CDC","BMI",0,"[35,36)",-1.442628957,16.03875896,0.072989551,14.15062715,14.35767293,14.69142152,15.2937943,16.03875896,16.87907357,17.73414053,18.29895323,18.69005992
"CDC","BMI",0,"[36,37)",-1.419991255,16.00030401,0.072634432,14.12222757,14.32851119,14.66086088,15.26015988,16.00030401,16.8337599,17.68022325,18.23841666,18.62449011
"CDC","BMI",0,"[37,38)",-1.404277619,15.96304277,0.072327649,14.09453413,14.30002256,14.63096272,15.22730791,15.96304277,16.79047852,17.62962965,18.1823144,18.5642493
"CDC","BMI",0,"[38,39)",-1.39586317,15.92695418,0.07206864,14.06756329,14.27221761,14.60172936,15.1952288,15.92695418,16.74919525,17.58230587,18.13057244,18.50924478
"CDC","BMI",0,"[39,40)",-1.394935252,15.89202582,0.071856805,14.04132288,14.24510202,14.57316316,15.16391901,15.89202582,16.70988247,17.53819888,18.08311311,18.45937719
"CDC","BMI",0,"[40,41)",-1.401671596,15.85824093,0.071691278,14.0158243,14.21868433,14.54526806,15.13337382,15.85824093,16.67250668,17.49725289,18.03986198,18.41455697
"CDC","BMI",0,"[41,42)",-1.416100312,15.82558822,0.071571093,13.99107332,14.19297011,14.51804847,15.10359281,15.82558822,16.63703787,17.45941207,18.00074262,18.37469187
"CDC","BMI",0,"[42,43)",-1.438164899,15.79405728,0.071495113,13.96707439,14.16796472,14.49150978,15.07457728,15.79405728,16.60344521,17.42461935,17.96567903,18.33969264
"CDC","BMI",0,"[43,44)",-1.467669032,15.76364255,0.071462106,13.94382698,14.14367089,14.4656578,15.04633235,15.76364255,16.57170092,17.39281759,17.9345935,18.30946785
"CDC","BMI",0,"[44,45)",-1.504376347,15.73433668,0.071470646,13.9213319,14.12009269,14.44049947,15.01886319,15.73433668,16.54177412,17.36394785,17.90741007,18.28393204
"CDC","BMI",0,"[45,46)",-1.547942838,15.70613566,0.071519218,13.8995866,14.09723246,14.4160421,14.99217766,15.70613566,16.51363577,17.33795095,17.88405183,18.26299911
"CDC","BMI",0,"[46,47)",-1.597896397,15.67904062,0.071606277,13.87858352,14.07508966,14.392293,14.96628719,15.67904062,16.48726082,17.31476822,17.86443983,18.24657949
"CDC","BMI",0,"[47,48)",-1.653732283,15.65305192,0.071730167,13.85831582,14.05366443,14.36926,14.94120325,15.65305192,16.46262258,17.29433999,17.84849622,18.2345875
"CDC","BMI",0,"[48,49)",-1.714869347,15.62817269,0.071889214,13.83877404,14.03295533,14.34695084,14.91693911,15.62817269,16.43969657,17.27660684,17.8361423,18.22693633
"CDC","BMI",0,"[49,50)",-1.780673181,15.604408,0.072081737,13.81994711,14.01295984,14.32537305,14.89350913,15.604408,16.41845985,17.26150966,17.82729891,18.22353875
"CDC","BMI",0,"[50,51)",-1.850468473,15.58176458,0.072306081,13.80182253,13.99367445,14.30453377,14.87092845,15.58176458,16.39889119,17.24898984,17.8218865,18.22430691
"CDC","BMI",0,"[51,52)",-1.923551865,15.56025067,0.072560637,13.78438667,13.97509464,14.2844396,14.84921259,15.56025067,16.38097113,17.23898952,17.81982523,18.22915216
"CDC","BMI",0,"[52,53)",-1.999220429,15.5398746,0.07284384,13.76762605,13.95721572,14.26509665,14.82837662,15.5398746,16.36468088,17.23145142,17.82103559,18.23798637
"CDC","BMI",0,"[53,54)",-2.076707178,15.52064993,0.073154324,13.75152248,13.94002947,14.24650943,14.80843749,15.52064993,16.3500079,17.22632105,17.82543578,18.25071444
"CDC","BMI",0,"[54,55)",-2.155348017,15.50258427,0.073490667,13.73606368,13.92353116,14.22868271,14.7894083,15.50258427,16.33693462,17.22354286,17.83294744,18.26724918
"CDC","BMI",0,"[55,56)",-2.234438552,15.48568973,0.073851672,13.72123322,13.90771281,14.21161954,14.77130343,15.48568973,16.32544946,17.22306443,17.84349028,18.28749643
"CDC","BMI",0,"[56,57)",-2.313321723,15.46997718,0.074236235,13.70701599,13.89256678,14.19532216,14.75413556,15.46997718,16.31554106,17.22483458,17.85698505,18.31136265
"CDC","BMI",0,"[57,58)",-2.391381273,15.45545692,0.074643374,13.69339739,13.87808525,14.1797919,14.73791599,15.45545692,16.30719914,17.22880383,17.87335318,18.33875356
"CDC","BMI",0,"[58,59)",-2.468032491,15.44213961,0.075072264,13.68036242,13.86425959,14.16502885,14.72265501,15.44213961,16.30041561,17.23492502,17.89251642,18.36957256
"CDC","BMI",0,"[59,60)",-2.542781541,15.43003207,0.075522104,13.66789962,13.85108308,14.15103287,14.70836004,15.43003207,16.29517994,17.24315148,17.91439894,18.40372671
"CDC","BMI",0,"[60,61)",-2.61516595,15.41914163,0.07599225,13.65599683,13.83854804,14.13780261,14.69503764,15.41914163,16.29148397,17.25343909,17.93892524,18.44112021
"CDC","BMI",0,"[61,62)",-2.684789516,15.40947356,0.076482128,13.64464353,13.82664746,14.1253362,14.68269244,15.40947356,16.28931904,17.26574515,17.96602144,18.48165813
"CDC","BMI",0,"[62,63)",-2.751316949,15.40103139,0.076991232,13.63383056,13.81537489,14.11363117,14.67132735,15.40103139,16.28867619,17.28002846,17.99561523,18.52524599
"CDC","BMI",0,"[63,64)",-2.81445945,15.39381785,0.077519149,13.62354907,13.8047237,14.10268433,14.66094403,15.39381785,16.28954723,17.29624981,18.02763543,18.57178832
"CDC","BMI",0,"[64,65)",-2.87402476,15.38783094,0.07806539,13.61379452,13.79469004,14.09249299,14.65154144,15.38783094,16.29191982,17.31436954,18.06201396,18.62119533
"CDC","BMI",0,"[65,66)",-2.92984048,15.38306945,0.078629592,13.60456106,13.78526882,14.08305345,14.64311821,15.38306945,16.29578396,17.33435063,18.09868317,18.67337395
"CDC","BMI",0,"[66,67)",-2.981796828,15.37952958,0.079211369,13.595845,13.77645627,14.0743621,14.63567131,15.37952958,16.30112773,17.35615653,18.13757754,18.72823379
"CDC","BMI",0,"[67,68)",-3.029831343,15.37720582,0.079810334,13.58764387,13.76824936,14.06641528,14.62919656,15.37720582,16.30793819,17.37975148,18.17863327,18.78568583
"CDC","BMI",0,"[68,69)",-3.073924224,15.37609107,0.080426086,13.57995642,13.76064574,14.05920932,14.62368881,15.37609107,16.31620135,17.40510042,18.22178824,18.84564261
"CDC","BMI",0,"[69,70)",-3.114093476,15.37617677,0.081058206,13.57278245,13.75364373,14.05274063,14.619142,15.37617677,16.32590217,17.43216882,18.26698191,18.90801826
"CDC","BMI",0,"[70,71)",-3.15039004,15.37745304,0.081706249,13.56612272,13.7472423,14.04700569,14.61554938,15.37745304,16.33702456,17.46092258,18.31415529,18.97272855
"CDC","BMI",0,"[71,72)",-3.182893018,15.37990886,0.082369741,13.55997887,13.74144099,14.04200114,14.6129036,15.37990886,16.34955145,17.49132795,18.36325085,19.03969094
"CDC","BMI",0,"[72,73)",-3.21170511,15.38353217,0.083048178,13.55435329,13.73623987,14.03772376,14.61119682,15.38353217,16.36346484,17.52335144,18.41421242,19.10882456
"CDC","BMI",0,"[73,74)",-3.23694834,15.38831005,0.083741021,13.54924901,13.73163946,14.03417051,14.61042085,15.38831005,16.37874588,17.55695978,18.46698511,19.18005024
"CDC","BMI",0,"[74,75)",-3.25876011,15.39422883,0.0844477,13.54466964,13.72764072,14.03133851,14.61056719,15.39422883,16.39537493,17.59211982,18.52151524,19.25329044
"CDC","BMI",0,"[75,76)",-3.277281546,15.40127496,0.085167651,13.54061839,13.72424433,14.02922475,14.61162737,15.40127496,16.41333266,17.62879914,18.57774996,19.32846782
"CDC","BMI",0,"[76,77)",-3.292683774,15.40943252,0.085900184,13.53710097,13.72145289,14.02782718,14.61359223,15.40943252,16.43259653,17.66696377,18.63563816,19.4055104
"CDC","BMI",0,"[77,78)",-3.305124073,15.41868691,0.086644667,13.53412147,13.71926775,14.02714319,14.61645307,15.41868691,16.45314588,17.70658129,18.69512904,19.48434431
"CDC","BMI",0,"[78,79)",-3.314768951,15.42902273,0.087400421,13.53168472,13.71769094,14.0271705,14.62020097,15.42902273,16.47495885,17.74761885,18.75617288,19.56489823
"CDC","BMI",0,"[79,80)",-3.321785992,15.44042439,0.088166744,13.52979573,13.71672458,14.027907,14.62482705,15.44042439,16.49801329,17.7900437,18.81872078,19.64710224
"CDC","BMI",0,"[80,81)",-3.326345795,15.45287581,0.088942897,13.52845994,13.71637124,14.02935081,14.63032238,15.45287581,16.52228624,17.83382275,18.88272474,19.7308886
"CDC","BMI",0,"[81,82)",-3.328602731,15.46636218,0.089728202,13.5276813,13.71663233,14.03149952,14.63667844,15.46636218,16.54775649,17.87892434,18.948137,19.81618799
"CDC","BMI",0,"[82,83)",-3.328725277,15.48086704,0.090521875,13.52746565,13.71751078,14.03435159,14.64388639,15.48086704,16.57440029,17.9253152,19.01491107,19.902936
"CDC","BMI",0,"[83,84)",-3.32687018,15.49637465,0.091323162,13.52781794,13.71900887,14.03790521,14.65193763,15.49637465,16.6021948,17.97296286,19.08300081,19.99106797
